time,G_Gh,G_Dh,G_Gk,G_Bn,Tamb,HR, hs, Az,precip, Td
2005-01-13 03:00:00+00:00,0,0,0,0,-0.9,77,0.0,-109.1,0.0,-4.4
2005-01-13 04:00:00+00:00,0,0,0,0,-0.9,77,0.0,-96.4,0.0,-4.4
2005-01-13 05:00:00+00:00,0,0,0,0,-0.8,74,0.0,-87.1,0.0,-4.9
2005-01-13 06:00:00+00:00,0,0,0,0,-0.8,75,0.0,-78.5,0.0,-4.7
2005-01-13 07:00:00+00:00,0,0,0,0,-0.8,71,0.0,-70.4,0.0,-5.4
2005-01-13 08:00:00+00:00,4,4,3,0,-0.6,71,0.5,-62.1,0.0,-5.1
2005-01-13 09:00:00+00:00,145,43,360,557,1.9,62,10.6,-52.2,0.0,-4.7
2005-01-13 10:00:00+00:00,302,52,614,756,4.6,53,19.3,-41.1,0.0,-4.2
2005-01-13 11:00:00+00:00,424,60,782,827,7.0,47,26.1,-27.5,0.0,-3.4
2005-01-13 12:00:00+00:00,497,69,880,849,9.0,42,30.3,-12.5,0.0,-3.3
2005-01-13 13:00:00+00:00,524,62,927,892,10.5,37,31.2,3.2,0.0,-3.6
2005-01-13 14:00:00+00:00,477,62,858,860,11.3,35,28.9,19.2,0.0,-3.4
2005-01-13 15:00:00+00:00,372,63,709,775,11.5,38,23.5,33.4,0.0,-2.4
2005-01-13 16:00:00+00:00,237,49,512,690,10.9,38,15.8,46.0,0.0,-2.8
2005-01-13 17:00:00+00:00,86,38,250,430,9.5,44,6.5,56.4,0.0,-2.1
2005-01-13 18:00:00+00:00,0,0,0,0,7.9,52,0.0,65.5,0.0,-1.3
2005-01-13 19:00:00+00:00,0,0,0,0,7.5,58,0.0,74.1,0.0,-0.3
2005-01-13 20:00:00+00:00,0,0,0,0,7.0,61,0.0,82.2,0.0,0.0
2005-01-13 21:00:00+00:00,0,0,0,0,6.6,66,0.0,90.6,0.0,0.8
2005-01-13 22:00:00+00:00,0,0,0,0,6.1,66,0.0,101.2,0.0,0.3
2005-01-13 23:00:00+00:00,0,0,0,0,5.6,72,0.0,116.1,0.0,1.0
2005-01-14 00:00:00+00:00,0,0,0,0,5.0,73,0.0,-143.1,0.0,0.5
2005-01-14 01:00:00+00:00,0,0,0,0,4.2,73,0.0,-169.4,0.0,-0.1
2005-01-14 02:00:00+00:00,0,0,0,0,3.5,78,0.0,-130.0,0.0,0.0
2005-01-14 03:00:00+00:00,0,0,0,0,3.0,81,0.0,-109.3,0.0,0.1
2005-01-14 04:00:00+00:00,0,0,0,0,2.6,85,0.0,-96.6,0.0,0.3
2005-01-14 05:00:00+00:00,0,0,0,0,2.2,91,0.0,-87.3,0.0,1.0
2005-01-14 06:00:00+00:00,0,0,0,0,2.0,95,0.0,-79.1,0.0,1.3
2005-01-14 07:00:00+00:00,0,0,0,0,1.7,95,0.0,-70.6,0.0,1.0
2005-01-14 08:00:00+00:00,2,2,1,0,1.7,99,0.6,-62.2,0.0,1.6
2005-01-14 09:00:00+00:00,137,69,291,366,3.5,88,10.6,-52.3,0.0,1.6
2005-01-14 10:00:00+00:00,324,93,626,696,5.8,74,19.4,-41.2,0.0,1.5
2005-01-14 11:00:00+00:00,414,124,733,657,7.5,62,26.2,-28.0,0.0,0.7
2005-01-14 12:00:00+00:00,364,239,503,248,8.2,59,30.4,-12.5,0.0,0.8
2005-01-14 13:00:00+00:00,346,267,453,152,8.6,57,31.4,3.2,0.0,0.7
2005-01-14 14:00:00+00:00,365,194,553,350,9.0,57,29.1,19.2,0.0,1.0
2005-01-14 15:00:00+00:00,267,181,378,215,8.9,57,23.7,33.4,0.0,0.8
2005-01-14 16:00:00+00:00,203,107,368,349,8.4,56,16.0,46.0,0.0,0.1
2005-01-14 17:00:00+00:00,46,42,60,37,7.3,61,6.7,56.4,0.0,0.2
2005-01-14 18:00:00+00:00,0,0,0,0,6.2,67,0.0,65.5,0.0,0.5
2005-01-14 19:00:00+00:00,0,0,0,0,5.5,73,0.0,74.2,0.0,1.0
2005-01-14 20:00:00+00:00,0,0,0,0,4.7,75,0.0,82.3,0.0,0.7
2005-01-14 21:00:00+00:00,0,0,0,0,4.0,78,0.0,91.1,0.0,0.6
2005-01-14 22:00:00+00:00,0,0,0,0,3.2,79,0.0,101.3,0.0,0.0
2005-01-14 23:00:00+00:00,0,0,0,0,2.5,78,0.0,116.2,0.0,-0.9
2005-01-15 00:00:00+00:00,0,0,0,0,1.9,85,0.0,-143.2,0.0,-0.4
2005-01-15 01:00:00+00:00,0,0,0,0,1.4,82,0.0,-169.6,0.0,-1.4
2005-01-15 02:00:00+00:00,0,0,0,0,0.8,79,0.0,-130.3,0.0,-2.3
2005-01-15 03:00:00+00:00,0,0,0,0,0.5,84,0.0,-109.5,0.0,-1.8
2005-01-15 04:00:00+00:00,0,0,0,0,0.2,88,0.0,-97.1,0.0,-1.6
2005-01-15 05:00:00+00:00,0,0,0,0,-0.1,85,0.0,-87.4,0.0,-2.2
2005-01-15 06:00:00+00:00,0,0,0,0,-0.3,85,0.0,-79.2,0.0,-2.5
2005-01-15 07:00:00+00:00,0,0,0,0,-0.5,88,0.0,-71.1,0.0,-2.2
2005-01-15 08:00:00+00:00,4,4,3,0,-0.4,89,0.6,-62.3,0.0,-2.0
2005-01-15 09:00:00+00:00,125,70,255,295,1.4,84,10.7,-52.4,0.0,-1.0
2005-01-15 10:00:00+00:00,198,146,278,157,2.8,79,19.5,-41.3,0.0,-0.5
2005-01-15 11:00:00+00:00,337,166,547,384,4.5,67,26.3,-28.1,0.0,-1.1
2005-01-15 12:00:00+00:00,386,205,581,356,5.8,64,30.6,-13.0,0.0,-0.4
2005-01-15 13:00:00+00:00,447,175,726,518,7.0,61,31.6,3.1,0.0,-0.1
2005-01-15 14:00:00+00:00,396,193,630,415,7.6,59,29.2,19.1,0.0,0.1
2005-01-15 15:00:00+00:00,394,107,719,708,8.0,59,23.9,33.4,0.0,0.5
2005-01-15 16:00:00+00:00,255,80,517,626,7.8,61,16.2,46.1,0.0,0.7
2005-01-15 17:00:00+00:00,57,44,108,104,6.6,67,6.9,56.4,0.0,1.0
2005-01-15 18:00:00+00:00,0,0,0,0,5.4,75,0.0,65.6,0.0,1.3
2005-01-15 19:00:00+00:00,0,0,0,0,4.8,79,0.0,74.2,0.0,1.5
2005-01-15 20:00:00+00:00,0,0,0,0,4.2,79,0.0,82.3,0.0,1.0
2005-01-15 21:00:00+00:00,0,0,0,0,3.7,81,0.0,91.1,0.0,0.7
2005-01-15 22:00:00+00:00,0,0,0,0,3.1,85,0.0,101.4,0.0,0.9
2005-01-15 23:00:00+00:00,0,0,0,0,2.5,87,0.0,116.3,0.0,0.6
2005-01-16 00:00:00+00:00,0,0,0,0,2.0,88,0.0,-143.2,0.0,0.3
2005-01-16 01:00:00+00:00,0,0,0,0,1.5,84,0.0,-170.2,0.0,-0.8
2005-01-16 02:00:00+00:00,0,0,0,0,1.0,86,0.0,-131.0,0.0,-1.1
2005-01-16 03:00:00+00:00,0,0,0,0,0.8,84,0.0,-110.1,0.0,-1.6
2005-01-16 04:00:00+00:00,0,0,0,0,0.5,88,0.0,-97.3,0.0,-1.2
2005-01-16 05:00:00+00:00,0,0,0,0,0.2,91,0.0,-87.6,0.0,-1.0
2005-01-16 06:00:00+00:00,0,0,0,0,0.1,97,0.0,-79.3,0.0,-0.4
2005-01-16 07:00:00+00:00,0,0,0,0,-0.1,93,0.0,-71.2,0.0,-1.0
2005-01-16 08:00:00+00:00,4,4,3,0,0.0,98,0.7,-62.4,0.0,-0.3
2005-01-16 09:00:00+00:00,166,40,412,673,2.6,81,10.8,-52.6,0.0,-0.3
2005-01-16 10:00:00+00:00,335,52,667,844,5.2,65,19.6,-41.4,0.0,-0.8
2005-01-16 11:00:00+00:00,467,54,857,927,7.5,56,26.5,-28.2,0.0,-0.6
2005-01-16 12:00:00+00:00,550,59,972,962,9.5,49,30.7,-13.1,0.0,-0.7
2005-01-16 13:00:00+00:00,568,59,997,967,10.8,45,31.8,3.1,0.0,-0.7
2005-01-16 14:00:00+00:00,525,57,938,953,11.6,43,29.4,19.1,0.0,-0.6
2005-01-16 15:00:00+00:00,424,55,796,903,11.8,43,24.1,33.4,0.0,-0.2
2005-01-16 16:00:00+00:00,275,50,585,798,11.2,46,16.4,46.1,0.0,-0.1
2005-01-16 17:00:00+00:00,103,30,310,596,9.7,51,7.0,56.5,0.0,0.2
2005-01-16 18:00:00+00:00,0,0,0,0,8.1,60,0.0,66.0,0.0,0.8
2005-01-16 19:00:00+00:00,0,0,0,0,7.6,71,0.0,74.3,0.0,2.7
2005-01-16 20:00:00+00:00,0,0,0,0,7.0,71,0.0,82.4,0.0,2.1
2005-01-16 21:00:00+00:00,0,0,0,0,6.5,71,0.0,91.2,0.0,1.6
2005-01-16 22:00:00+00:00,0,0,0,0,6.0,71,0.0,101.5,0.0,1.1
2005-01-16 23:00:00+00:00,0,0,0,0,5.5,76,0.0,116.4,0.0,1.5
2005-01-17 00:00:00+00:00,0,0,0,0,5.0,73,0.0,-143.3,0.0,0.6
2005-01-17 01:00:00+00:00,0,0,0,0,4.5,73,0.0,-170.5,0.0,0.2
2005-01-17 02:00:00+00:00,0,0,0,0,4.0,76,0.0,-131.3,0.0,0.3
2005-01-17 03:00:00+00:00,0,0,0,0,3.7,77,0.0,-110.3,0.0,0.1
2005-01-17 04:00:00+00:00,0,0,0,0,3.5,82,0.0,-97.5,0.0,0.7
2005-01-17 05:00:00+00:00,0,0,0,0,3.2,91,0.0,-88.1,0.0,1.9
2005-01-17 06:00:00+00:00,0,0,0,0,3.0,90,0.0,-79.5,0.0,1.6
2005-01-17 07:00:00+00:00,0,0,0,0,2.8,92,0.0,-71.3,0.0,1.7
2005-01-17 08:00:00+00:00,4,4,3,0,3.0,91,0.7,-62.5,0.0,1.6
2005-01-17 09:00:00+00:00,176,47,424,683,5.4,75,10.9,-53.1,0.0,1.3
2005-01-17 10:00:00+00:00,329,48,655,834,7.7,65,19.7,-41.5,0.0,1.4
2005-01-17 11:00:00+00:00,499,146,868,788,10.0,55,26.6,-28.3,0.0,1.5
2005-01-17 12:00:00+00:00,439,208,691,450,11.1,51,30.9,-13.2,0.0,1.5
2005-01-17 13:00:00+00:00,239,219,265,39,10.6,55,32.0,3.0,0.0,2.0
2005-01-17 14:00:00+00:00,324,236,432,178,10.9,52,29.7,19.1,0.0,1.5
2005-01-17 15:00:00+00:00,273,186,382,211,10.8,54,24.3,33.4,0.0,1.8
2005-01-17 16:00:00+00:00,135,117,162,61,10.0,56,16.6,46.1,0.0,1.6
2005-01-17 17:00:00+00:00,52,47,65,34,8.9,60,7.2,56.5,0.0,1.7
2005-01-17 18:00:00+00:00,0,0,0,0,7.8,67,0.0,66.1,0.0,2.1
2005-01-17 19:00:00+00:00,0,0,0,0,7.2,73,0.0,74.4,0.0,2.6
2005-01-17 20:00:00+00:00,0,0,0,0,6.6,76,0.0,82.5,0.0,2.7
2005-01-17 21:00:00+00:00,0,0,0,0,6.0,79,0.0,91.3,0.0,2.6
2005-01-17 22:00:00+00:00,0,0,0,0,5.4,80,0.0,101.6,0.0,2.2
2005-01-17 23:00:00+00:00,0,0,0,0,4.8,78,0.0,116.5,0.0,1.4
2005-01-18 00:00:00+00:00,0,0,0,0,4.3,83,0.0,-143.3,0.0,1.7
2005-01-18 01:00:00+00:00,0,0,0,0,3.8,87,0.0,-171.1,0.0,1.8
2005-01-18 02:00:00+00:00,0,0,0,0,3.3,87,0.0,-131.6,0.0,1.4
2005-01-18 03:00:00+00:00,0,0,0,0,3.0,89,0.0,-110.6,0.0,1.4
2005-01-18 04:00:00+00:00,0,0,0,0,2.8,92,0.0,-98.0,0.0,1.6
2005-01-18 05:00:00+00:00,0,0,0,0,2.5,89,0.0,-88.3,0.0,1.0
2005-01-18 06:00:00+00:00,0,0,0,0,2.4,87,0.0,-79.6,0.0,0.5
2005-01-18 07:00:00+00:00,0,0,0,0,2.2,92,0.0,-71.4,0.0,1.1
2005-01-18 08:00:00+00:00,5,5,3,0,2.3,96,0.8,-63.0,0.0,1.7
2005-01-18 09:00:00+00:00,168,40,410,673,4.9,85,11.0,-53.2,0.0,2.6
2005-01-18 10:00:00+00:00,337,51,666,845,7.5,71,19.8,-42.0,0.0,2.6
2005-01-18 11:00:00+00:00,470,53,856,927,9.9,60,26.7,-28.4,0.0,2.4
2005-01-18 12:00:00+00:00,556,59,975,963,11.9,56,31.1,-13.3,0.0,3.5
2005-01-18 13:00:00+00:00,576,60,1002,969,13.1,50,32.2,2.6,0.0,3.0
2005-01-18 14:00:00+00:00,532,57,942,954,13.8,47,29.9,19.1,0.0,2.8
2005-01-18 15:00:00+00:00,430,54,800,906,14.0,47,24.5,33.4,0.0,2.8
2005-01-18 16:00:00+00:00,280,48,582,800,13.4,47,16.8,46.2,0.0,2.3
2005-01-18 17:00:00+00:00,107,32,308,582,12.2,53,7.4,56.6,0.0,3.0
2005-01-18 18:00:00+00:00,0,0,0,0,10.5,58,0.0,66.2,0.0,2.7
2005-01-18 19:00:00+00:00,0,0,0,0,9.8,65,0.0,74.4,0.0,3.6
2005-01-18 20:00:00+00:00,0,0,0,0,9.2,68,0.0,82.6,0.0,3.5
2005-01-18 21:00:00+00:00,0,0,0,0,8.5,71,0.0,91.4,0.0,3.6
2005-01-18 22:00:00+00:00,0,0,0,0,7.8,75,0.0,102.1,0.0,3.6
2005-01-18 23:00:00+00:00,0,0,0,0,7.1,79,0.0,117.1,0.0,3.7
2005-01-19 00:00:00+00:00,0,0,0,0,6.4,80,0.0,-143.4,0.0,3.3
2005-01-19 01:00:00+00:00,0,0,0,0,5.7,82,0.0,-171.3,0.0,2.9
2005-01-19 02:00:00+00:00,0,0,0,0,5.0,85,0.0,-132.3,0.0,2.7
2005-01-19 03:00:00+00:00,0,0,0,0,4.7,87,0.0,-111.2,0.0,2.7
2005-01-19 04:00:00+00:00,0,0,0,0,4.3,87,0.0,-98.2,0.0,2.3
2005-01-19 05:00:00+00:00,0,0,0,0,3.9,95,0.0,-88.4,0.0,3.2
2005-01-19 06:00:00+00:00,0,0,0,0,3.7,96,0.0,-80.1,0.0,3.1
2005-01-19 07:00:00+00:00,0,0,0,0,3.4,96,0.0,-71.6,0.0,2.8
2005-01-19 08:00:00+00:00,5,5,3,0,3.5,97,0.9,-63.2,0.0,3.1
2005-01-19 09:00:00+00:00,169,40,411,675,6.0,80,11.1,-53.3,0.0,2.9
2005-01-19 10:00:00+00:00,342,52,671,849,8.6,69,19.9,-42.1,0.0,3.1
2005-01-19 11:00:00+00:00,476,55,863,932,10.8,61,26.9,-28.5,0.0,3.7
2005-01-19 12:00:00+00:00,560,60,979,965,12.6,54,31.3,-13.4,0.0,3.5
2005-01-19 13:00:00+00:00,580,60,1005,971,13.8,49,32.4,2.5,0.0,3.2
2005-01-19 14:00:00+00:00,533,56,941,953,14.5,46,30.1,19.1,0.0,3.0
2005-01-19 15:00:00+00:00,432,53,800,906,14.6,45,24.7,33.5,0.0,2.7
2005-01-19 16:00:00+00:00,280,47,579,797,14.0,45,17.0,46.2,0.0,2.2
2005-01-19 17:00:00+00:00,108,33,303,565,12.8,49,7.6,57.0,0.0,2.3
2005-01-19 18:00:00+00:00,0,0,0,0,11.2,55,0.0,66.2,0.0,2.5
2005-01-19 19:00:00+00:00,0,0,0,0,10.4,62,0.0,74.5,0.0,3.5
2005-01-19 20:00:00+00:00,0,0,0,0,9.7,64,0.0,83.1,0.0,3.3
2005-01-19 21:00:00+00:00,0,0,0,0,8.9,67,0.0,91.5,0.0,3.1
2005-01-19 22:00:00+00:00,0,0,0,0,8.1,71,0.0,102.2,0.0,3.2
2005-01-19 23:00:00+00:00,0,0,0,0,7.3,74,0.0,117.2,0.0,3.0
2005-01-20 00:00:00+00:00,0,0,0,0,6.6,78,0.0,-143.4,0.0,3.0
2005-01-20 01:00:00+00:00,0,0,0,0,5.9,76,0.0,-171.5,0.0,1.9
2005-01-20 02:00:00+00:00,0,0,0,0,5.1,78,0.0,-132.6,0.0,1.6
2005-01-20 03:00:00+00:00,0,0,0,0,4.7,79,0.0,-111.4,0.0,1.5
2005-01-20 04:00:00+00:00,0,0,0,0,4.4,83,0.0,-98.4,0.0,1.8
2005-01-20 05:00:00+00:00,0,0,0,0,4.0,83,0.0,-88.6,0.0,1.3
2005-01-20 06:00:00+00:00,0,0,0,0,3.7,85,0.0,-80.3,0.0,1.5
2005-01-20 07:00:00+00:00,0,0,0,0,3.4,86,0.0,-72.1,0.0,1.3
2005-01-20 08:00:00+00:00,5,5,3,0,3.6,83,0.9,-63.3,0.0,0.9
2005-01-20 09:00:00+00:00,155,43,367,582,5.8,72,11.2,-53.4,0.0,1.1
2005-01-20 10:00:00+00:00,315,53,620,764,8.1,63,20.1,-42.2,0.0,1.4
2005-01-20 11:00:00+00:00,446,58,802,853,10.2,55,27.1,-29.0,0.0,1.6
2005-01-20 12:00:00+00:00,521,68,901,868,11.9,53,31.4,-13.4,0.0,2.7
2005-01-20 13:00:00+00:00,539,71,924,868,12.9,48,32.6,2.5,0.0,2.1
2005-01-20 14:00:00+00:00,501,65,874,863,13.5,47,30.3,19.1,0.0,2.5
2005-01-20 15:00:00+00:00,408,56,748,834,13.7,50,25.0,33.5,0.0,3.4
2005-01-20 16:00:00+00:00,262,52,536,707,13.1,55,17.2,46.3,0.0,4.4
2005-01-20 17:00:00+00:00,100,38,268,460,12.0,60,7.8,57.1,0.0,4.4
2005-01-20 18:00:00+00:00,0,0,0,0,10.5,63,0.0,66.3,0.0,3.7
2005-01-20 19:00:00+00:00,0,0,0,0,9.8,74,0.0,74.6,0.0,5.4
2005-01-20 20:00:00+00:00,0,0,0,0,9.1,76,0.0,83.1,0.0,5.2
2005-01-20 21:00:00+00:00,0,0,0,0,8.5,80,0.0,92.0,0.0,5.3
2005-01-20 22:00:00+00:00,0,0,0,0,7.8,79,0.0,102.3,0.0,4.4
2005-01-20 23:00:00+00:00,0,0,0,0,7.1,79,0.0,117.3,0.0,3.7
2005-01-21 00:00:00+00:00,0,0,0,0,6.6,77,0.0,-143.5,0.0,2.9
2005-01-21 01:00:00+00:00,0,0,0,0,6.1,78,0.0,-172.1,0.0,2.6
2005-01-21 02:00:00+00:00,0,0,0,0,5.5,83,0.0,-133.3,0.0,2.9
2005-01-21 03:00:00+00:00,0,0,0,0,5.3,85,0.0,-112.0,0.0,3.0
2005-01-21 04:00:00+00:00,0,0,0,0,5.0,92,0.0,-98.6,0.0,3.8
2005-01-21 05:00:00+00:00,0,0,0,0,4.7,94,0.0,-89.1,0.0,3.8
2005-01-21 06:00:00+00:00,0,0,0,0,4.5,92,0.0,-80.4,0.0,3.4
2005-01-21 07:00:00+00:00,0,0,0,0,4.3,95,0.0,-72.2,0.0,3.6
2005-01-21 08:00:00+00:00,5,5,3,0,4.5,93,1.0,-63.4,0.0,3.4
2005-01-21 09:00:00+00:00,152,45,354,546,6.7,85,11.3,-53.6,0.0,4.4
2005-01-21 10:00:00+00:00,317,54,619,762,9.2,76,20.2,-42.4,0.0,5.2
2005-01-21 11:00:00+00:00,451,56,809,863,11.4,63,27.2,-29.1,0.0,4.7
2005-01-21 12:00:00+00:00,531,63,917,892,13.1,57,31.6,-13.5,0.0,4.9
2005-01-21 13:00:00+00:00,539,85,926,839,14.2,55,32.8,2.4,0.0,5.4
2005-01-21 14:00:00+00:00,484,93,837,770,14.8,54,30.5,19.1,0.0,5.7
2005-01-21 15:00:00+00:00,383,85,693,701,14.9,52,25.2,33.5,0.0,5.3
2005-01-21 16:00:00+00:00,254,59,510,651,14.3,54,17.4,46.3,0.0,5.2
2005-01-21 17:00:00+00:00,100,39,261,439,13.1,57,8.0,57.2,0.0,4.8
2005-01-21 18:00:00+00:00,0,0,0,0,11.8,61,0.0,66.4,0.0,4.6
2005-01-21 19:00:00+00:00,0,0,0,0,11.3,66,0.0,75.1,0.0,5.1
2005-01-21 20:00:00+00:00,0,0,0,0,10.9,67,0.0,83.2,0.0,5.0
2005-01-21 21:00:00+00:00,0,0,0,0,10.5,67,0.0,92.1,0.0,4.7
2005-01-21 22:00:00+00:00,0,0,0,0,10.1,72,0.0,102.5,0.0,5.3
2005-01-21 23:00:00+00:00,0,0,0,0,9.7,70,0.0,117.5,0.0,4.4
2005-01-22 00:00:00+00:00,0,0,0,0,9.4,71,0.0,-144.0,0.0,4.4
2005-01-22 01:00:00+00:00,0,0,0,0,9.1,76,0.0,-172.3,0.0,5.1
2005-01-22 02:00:00+00:00,0,0,0,0,8.8,79,0.0,-133.6,0.0,5.4
2005-01-22 03:00:00+00:00,0,0,0,0,8.6,81,0.0,-112.3,0.0,5.5
2005-01-22 04:00:00+00:00,0,0,0,0,8.5,82,0.0,-99.2,0.0,5.6
2005-01-22 05:00:00+00:00,0,0,0,0,8.4,83,0.0,-89.3,0.0,5.6
2005-01-22 06:00:00+00:00,0,0,0,0,8.3,79,0.0,-80.6,0.0,4.9
2005-01-22 07:00:00+00:00,0,0,0,0,8.2,80,0.0,-72.4,0.0,5.0
2005-01-22 08:00:00+00:00,2,2,1,0,8.3,82,1.1,-63.5,0.0,5.3
2005-01-22 09:00:00+00:00,19,19,15,0,8.5,80,11.4,-54.1,0.0,5.4
2005-01-22 10:00:00+00:00,169,144,199,69,10.0,74,20.3,-42.5,0.1,5.5
2005-01-22 11:00:00+00:00,303,215,406,190,11.6,65,27.4,-29.2,0.0,5.4
2005-01-22 12:00:00+00:00,264,240,295,44,12.4,63,31.8,-13.6,0.0,5.6
2005-01-22 13:00:00+00:00,251,239,252,21,12.8,65,33.0,2.4,0.0,6.3
2005-01-22 14:00:00+00:00,259,234,291,48,12.7,80,30.8,19.1,2.1,9.4
2005-01-22 15:00:00+00:00,135,135,125,0,12.8,82,25.4,33.5,0.7,9.8
2005-01-22 16:00:00+00:00,71,71,63,0,12.5,82,17.7,46.4,0.3,9.5
2005-01-22 17:00:00+00:00,10,10,7,0,11.8,82,8.2,57.2,0.2,8.9
2005-01-22 18:00:00+00:00,1,1,0,0,11.2,82,0.0,66.4,0.0,8.3
2005-01-22 19:00:00+00:00,0,0,0,0,10.5,82,0.0,75.2,0.0,7.6
2005-01-22 20:00:00+00:00,0,0,0,0,9.8,82,0.0,83.3,0.0,6.9
2005-01-22 21:00:00+00:00,0,0,0,0,9.1,82,0.0,92.2,0.0,6.3
2005-01-22 22:00:00+00:00,0,0,0,0,8.4,82,0.0,102.6,0.0,5.6
2005-01-22 23:00:00+00:00,0,0,0,0,7.7,82,0.0,118.0,0.0,4.9
2005-01-23 00:00:00+00:00,0,0,0,0,6.8,82,0.0,-144.1,0.0,4.0
2005-01-23 01:00:00+00:00,0,0,0,0,5.9,86,0.0,-172.5,0.0,3.8
2005-01-23 02:00:00+00:00,0,0,0,0,4.9,88,0.0,-134.3,0.0,3.1
2005-01-23 03:00:00+00:00,0,0,0,0,4.5,89,0.0,-112.5,0.0,2.8
2005-01-23 04:00:00+00:00,0,0,0,0,4.0,85,0.0,-99.4,0.0,1.6
2005-01-23 05:00:00+00:00,0,0,0,0,3.5,90,0.0,-89.4,0.0,2.0
2005-01-23 06:00:00+00:00,0,0,0,0,3.1,92,0.0,-81.1,0.0,1.9
2005-01-23 07:00:00+00:00,0,0,0,0,2.8,97,0.0,-72.5,0.0,2.4
2005-01-23 08:00:00+00:00,6,6,4,0,2.9,97,1.2,-64.1,0.0,2.5
2005-01-23 09:00:00+00:00,183,44,425,696,5.5,82,11.5,-54.2,0.0,2.6
2005-01-23 10:00:00+00:00,360,58,695,863,8.0,68,20.5,-42.6,0.0,2.6
2005-01-23 11:00:00+00:00,500,62,887,947,10.3,59,27.6,-29.4,0.0,2.7
2005-01-23 12:00:00+00:00,585,67,1003,977,12.2,53,32.1,-14.1,0.0,2.9
2005-01-23 13:00:00+00:00,610,70,1037,985,13.3,46,33.3,2.4,0.0,2.0
2005-01-23 14:00:00+00:00,568,67,979,972,14.0,43,31.0,19.1,0.0,1.6
2005-01-23 15:00:00+00:00,464,62,836,927,14.2,44,25.6,33.6,0.0,2.3
2005-01-23 16:00:00+00:00,310,57,621,825,13.6,46,17.9,46.4,0.0,2.4
2005-01-23 17:00:00+00:00,131,39,340,625,12.5,50,8.4,57.3,0.0,2.3
2005-01-23 18:00:00+00:00,1,1,1,0,10.7,57,0.0,66.5,0.0,2.5
2005-01-23 19:00:00+00:00,0,0,0,0,9.7,64,0.0,75.3,0.0,3.3
2005-01-23 20:00:00+00:00,0,0,0,0,8.6,66,0.0,83.4,0.0,2.6
2005-01-23 21:00:00+00:00,0,0,0,0,7.5,65,0.0,92.4,0.0,1.4
2005-01-23 22:00:00+00:00,0,0,0,0,6.4,72,0.0,103.1,0.0,1.7
2005-01-23 23:00:00+00:00,0,0,0,0,5.3,79,0.0,118.2,0.0,2.0
2005-01-24 00:00:00+00:00,0,0,0,0,4.5,80,0.0,-144.2,0.0,1.3
2005-01-24 01:00:00+00:00,0,0,0,0,3.5,87,0.0,-173.0,0.0,1.5
2005-01-24 02:00:00+00:00,0,0,0,0,2.6,88,0.0,-134.5,0.0,0.8
2005-01-24 03:00:00+00:00,0,0,0,0,2.1,87,0.0,-113.2,0.0,0.1
2005-01-24 04:00:00+00:00,0,0,0,0,1.6,89,0.0,-99.6,0.0,-0.1
2005-01-24 05:00:00+00:00,0,0,0,0,1.1,89,0.0,-90.0,0.0,-0.6
2005-01-24 06:00:00+00:00,0,0,0,0,0.7,91,0.0,-81.2,0.0,-0.6
2005-01-24 07:00:00+00:00,0,0,0,0,0.3,92,0.0,-73.0,0.0,-0.8
2005-01-24 08:00:00+00:00,6,6,4,0,0.5,91,1.3,-64.2,0.0,-0.9
2005-01-24 09:00:00+00:00,191,50,433,700,3.1,74,11.6,-54.3,0.0,-1.1
2005-01-24 10:00:00+00:00,372,66,708,868,5.8,63,20.6,-43.1,0.0,-0.7
2005-01-24 11:00:00+00:00,514,70,904,953,8.1,54,27.8,-29.5,0.0,-0.6
2005-01-24 12:00:00+00:00,601,76,1023,984,10.0,50,32.3,-14.2,0.0,0.1
2005-01-24 13:00:00+00:00,627,80,1057,991,11.4,44,33.5,2.3,0.0,-0.5
2005-01-24 14:00:00+00:00,586,78,1002,979,12.2,41,31.2,19.1,0.0,-0.8
2005-01-24 15:00:00+00:00,481,73,866,935,12.4,42,25.9,34.0,0.0,-0.2
2005-01-24 16:00:00+00:00,324,66,637,830,11.8,45,18.1,46.5,0.0,0.2
2005-01-24 17:00:00+00:00,138,44,345,624,10.3,52,8.6,57.4,0.0,1.0
2005-01-24 18:00:00+00:00,1,1,1,0,8.5,58,0.0,67.0,0.0,0.8
2005-01-24 19:00:00+00:00,0,0,0,0,7.6,66,0.0,75.4,0.0,1.8
2005-01-24 20:00:00+00:00,0,0,0,0,6.7,73,0.0,83.6,0.0,2.3
2005-01-24 21:00:00+00:00,0,0,0,0,5.8,81,0.0,92.5,0.0,2.8
2005-01-24 22:00:00+00:00,0,0,0,0,5.0,81,0.0,103.3,0.0,1.9
2005-01-24 23:00:00+00:00,0,0,0,0,4.1,82,0.0,118.3,0.0,1.3
2005-01-25 00:00:00+00:00,0,0,0,0,3.4,91,0.0,-144.3,0.0,2.2
2005-01-25 01:00:00+00:00,0,0,0,0,2.7,91,0.0,-173.2,0.0,1.4
2005-01-25 02:00:00+00:00,0,0,0,0,2.0,94,0.0,-135.2,0.0,1.2
2005-01-25 03:00:00+00:00,0,0,0,0,1.7,92,0.0,-113.4,0.0,0.5
2005-01-25 04:00:00+00:00,0,0,0,0,1.3,92,0.0,-100.2,0.0,0.2
2005-01-25 05:00:00+00:00,0,0,0,0,1.0,91,0.0,-90.2,0.0,-0.4
